time	V(0.368vcc)	V(50mv)	V(outa)	V(outb)	V(rc)	V(sig)	I(Vcc)
4.470553472225656e-001	1.071671e+000	5.014741e-002	1.928264e-007	2.999673e+000	1.049684e+000	6.762174e-002	-9.913010e-005
4.506825793654227e-001	1.071671e+000	5.014741e-002	1.928262e-007	2.999674e+000	1.056725e+000	6.778933e-002	-9.905969e-005
4.543098115082798e-001	1.071671e+000	5.014741e-002	1.928261e-007	2.999675e+000	1.063019e+000	6.794387e-002	-9.899676e-005
4.579370436511370e-001	1.071671e+000	5.014741e-002	1.928259e-007	2.999675e+000	1.068566e+000	6.808537e-002	-9.894130e-005
4.614681989245884e-001	1.071671e+000	5.014741e-002	1.720611e-007	2.999676e+000	1.073635e+000	6.821585e-002	-9.888625e-005
4.614682462526715e-001	1.071671e+000	5.014741e-002	-6.314085e-006	2.999676e+000	1.073635e+000	6.821585e-002	-9.889563e-005
4.614682475784571e-001	1.071671e+000	5.014741e-002	-4.298243e-005	2.999676e+000	1.073635e+000	6.821585e-002	-9.895338e-005
4.614682480771988e-001	1.071671e+000	5.014741e-002	-9.687165e-005	2.999676e+000	1.073635e+000	6.821585e-002	-9.903217e-005
4.614682486626606e-001	1.071671e+000	5.014741e-002	-2.367319e-004	2.999676e+000	1.073635e+000	6.821585e-002	-9.923558e-005
4.614682491544316e-001	1.071671e+000	5.014741e-002	-4.552719e-004	2.999676e+000	1.073635e+000	6.821585e-002	-9.960480e-005
4.614682493555867e-001	1.071671e+000	5.014741e-002	-6.171068e-004	2.999676e+000	1.073635e+000	6.821585e-002	-9.996308e-005
4.614682495375913e-001	1.071671e+000	5.014741e-002	-8.735457e-004	2.999676e+000	1.073635e+000	6.821585e-002	-1.005548e-004
4.614682497790610e-001	1.071671e+000	5.014741e-002	-1.306085e-003	2.999676e+000	1.073635e+000	6.821585e-002	-1.007452e-004
4.614682500514142e-001	1.071671e+000	5.014741e-002	-1.677291e-003	2.999676e+000	1.073635e+000	6.821585e-002	-9.968095e-005
4.614682502756061e-001	1.071671e+000	5.014741e-002	-1.788256e-003	2.999676e+000	1.073635e+000	6.821585e-002	-9.897961e-005
4.614682508146265e-001	1.071671e+000	5.014741e-002	-1.788977e-003	2.999676e+000	1.073635e+000	6.821585e-002	-9.886650e-005
4.614682576402327e-001	1.071671e+000	5.014741e-002	-1.636100e-003	2.999676e+000	1.073635e+000	6.821585e-002	-9.886644e-005
4.614682644658389e-001	1.071671e+000	5.014741e-002	-1.489704e-003	2.999676e+000	1.073635e+000	6.821585e-002	-9.886710e-005
4.614682712914452e-001	1.071671e+000	5.014741e-002	-1.349789e-003	2.999676e+000	1.073635e+000	6.821585e-002	-9.886847e-005
4.614682781170514e-001	1.071671e+000	5.014741e-002	-1.216354e-003	2.999676e+000	1.073635e+000	6.821585e-002	-9.887057e-005
4.614682849426576e-001	1.071671e+000	5.014741e-002	-1.089401e-003	2.999676e+000	1.073635e+000	6.821585e-002	-9.887338e-005
4.614682917682639e-001	1.071671e+000	5.014741e-002	-9.689287e-004	2.999676e+000	1.073635e+000	6.821585e-002	-9.887690e-005
4.614682985938701e-001	1.071671e+000	5.014741e-002	-8.549371e-004	2.999676e+000	1.073635e+000	6.821585e-002	-9.888114e-005
4.614683007906170e-001	1.071671e+000	5.014741e-002	-8.414402e-004	2.999676e+000	1.073635e+000	6.821585e-002	-9.890499e-005
4.614683051841106e-001	1.071671e+000	5.014741e-002	-8.877706e-004	2.999676e+000	1.073635e+000	6.821585e-002	-9.904582e-005
4.614683057432786e-001	1.071671e+000	5.014741e-002	-9.257303e-004	2.999676e+000	1.073635e+000	6.821585e-002	-9.914067e-005
4.614683068616147e-001	1.071671e+000	5.014741e-002	-8.743588e-004	2.999676e+000	1.073635e+000	6.821585e-002	-1.003948e-004
4.614683074222770e-001	1.071671e+000	5.014741e-002	6.102910e-005	2.999676e+000	1.073635e+000	6.821585e-002	-1.055070e-004
4.614683077174598e-001	1.071671e+000	5.014741e-002	2.153919e-003	2.999676e+000	1.073635e+000	6.821585e-002	-1.150263e-004
4.614683078786909e-001	1.071671e+000	5.014741e-002	4.974546e-003	2.999676e+000	1.073635e+000	6.821585e-002	-1.253160e-004
4.614683080363821e-001	1.071671e+000	5.014741e-002	9.933461e-003	2.999676e+000	1.073635e+000	6.821585e-002	-1.397840e-004
4.614683082109509e-001	1.071671e+000	5.014741e-002	1.864185e-002	2.999676e+000	1.073635e+000	6.821585e-002	-1.601390e-004
4.614683084318251e-001	1.071671e+000	5.014741e-002	3.559367e-002	2.999676e+000	1.073635e+000	6.821585e-002	-1.910146e-004
4.614683087172240e-001	1.071671e+000	5.014741e-002	6.893331e-002	2.999676e+000	1.073635e+000	6.821585e-002	-2.348986e-004
4.614683091379509e-001	1.071671e+000	5.014741e-002	1.412674e-001	2.999676e+000	1.073635e+000	6.821585e-002	-2.951875e-004
4.614683097784866e-001	1.071671e+000	5.014741e-002	2.883493e-001	2.999676e+000	1.073635e+000	6.821585e-002	-3.620296e-004
4.614683105010555e-001	1.071671e+000	5.014741e-002	4.792820e-001	2.999676e+000	1.073635e+000	6.821587e-002	-4.489082e-004
4.614683111167069e-001	1.071671e+000	5.014741e-002	6.272387e-001	2.999676e+000	1.073635e+000	6.821588e-002	-6.871207e-004
4.614683118165743e-001	1.071671e+000	5.014741e-002	7.494498e-001	2.999676e+000	1.073635e+000	6.821591e-002	-1.244498e-003
4.614683124596277e-001	1.071671e+000	5.014741e-002	8.371224e-001	2.999676e+000	1.073635e+000	6.821593e-002	-1.939613e-003
4.614683132755473e-001	1.071671e+000	5.014741e-002	9.507186e-001	2.999676e+000	1.073635e+000	6.821597e-002	-2.969397e-003
4.614683140675397e-001	1.071671e+000	5.014741e-002	1.072526e+000	2.999676e+000	1.073635e+000	6.821600e-002	-4.108059e-003
4.614683156515245e-001	1.071671e+000	5.014741e-002	1.342090e+000	2.999676e+000	1.073635e+000	6.821609e-002	-6.700306e-003
4.614683188194941e-001	1.071671e+000	5.014741e-002	1.923623e+000	2.999676e+000	1.073635e+000	6.821633e-002	-1.236508e-002
4.614683205727676e-001	1.071671e+000	5.014741e-002	2.237170e+000	2.999676e+000	1.073635e+000	6.821650e-002	-1.540112e-002
4.614683216046973e-001	1.071671e+000	5.014741e-002	2.378058e+000	2.999676e+000	1.073635e+000	6.821660e-002	-1.674604e-002
4.614683231218661e-001	1.071671e+000	5.014741e-002	2.512878e+000	2.999676e+000	1.073635e+000	6.821677e-002	-1.803183e-002
4.614683240803865e-001	1.071671e+000	5.014741e-002	2.572737e+000	2.999676e+000	1.073635e+000	6.821688e-002	-1.860604e-002
4.614683255140402e-001	1.071671e+000	5.014741e-002	2.636287e+000	2.999676e+000	1.073635e+000	6.821705e-002	-1.921734e-002
4.614683270088018e-001	1.071671e+000	5.014741e-002	2.685824e+000	2.999676e+000	1.073635e+000	6.821723e-002	-1.969688e-002
4.614683287982365e-001	1.071671e+000	5.014741e-002	2.729497e+000	2.999676e+000	1.073635e+000	6.821746e-002	-2.012057e-002
4.614683308985642e-001	1.071671e+000	5.014741e-002	2.767346e+000	2.999676e+000	1.073635e+000	6.821772e-002	-2.048897e-002
4.614683333889597e-001	1.071671e+000	5.014741e-002	2.801591e+000	2.999676e+000	1.073635e+000	6.821804e-002	-2.082641e-002
4.614683339620127e-001	1.071671e+000	5.014741e-002	2.806799e+000	2.999676e+000	1.073635e+000	6.821811e-002	-2.087392e-002
4.614683351081187e-001	1.071671e+000	5.014741e-002	2.811174e+000	2.999676e+000	1.073635e+000	6.821826e-002	-2.090593e-002
4.614683367690959e-001	1.071671e+000	5.014741e-002	2.812545e+000	2.999676e+000	1.073635e+000	6.821847e-002	-2.091605e-002
4.614683535600802e-001	1.071671e+000	5.014741e-002	2.812539e+000	2.999676e+000	1.073635e+000	6.822062e-002	-2.091577e-002
4.614683703510646e-001	1.071671e+000	5.014741e-002	2.812535e+000	2.999676e+000	1.073635e+000	6.822277e-002	-2.091551e-002
4.614683871420489e-001	1.071671e+000	5.014741e-002	2.812533e+000	2.999676e+000	1.073635e+000	6.822492e-002	-2.091527e-002
4.614684039330332e-001	1.071671e+000	5.014741e-002	2.812533e+000	2.999676e+000	1.073635e+000	6.822707e-002	-2.091505e-002
4.614684207240176e-001	1.071671e+000	5.014741e-002	2.812536e+000	2.999676e+000	1.073635e+000	6.822923e-002	-2.091486e-002
4.614684375150019e-001	1.071671e+000	5.014741e-002	2.812540e+000	2.999676e+000	1.073635e+000	6.823138e-002	-2.091468e-002
4.614684543059863e-001	1.071671e+000	5.014741e-002	2.812546e+000	2.999676e+000	1.073635e+000	6.823354e-002	-2.091452e-002
4.614685718627082e-001	1.071671e+000	5.014741e-002	2.812558e+000	2.999676e+000	1.073636e+000	6.824884e-002	-2.091331e-002
4.614686449570925e-001	1.071671e+000	5.014741e-002	2.812564e+000	2.999676e+000	1.073636e+000	6.825759e-002	-2.091266e-002
4.614687575620750e-001	1.071671e+000	5.014741e-002	2.812572e+000	2.999676e+000	1.073636e+000	6.826492e-002	-2.091182e-002
4.614688267539023e-001	1.071671e+000	5.014741e-002	2.812575e+000	2.999676e+000	1.073636e+000	6.825093e-002	-2.091142e-002
4.614689066190276e-001	1.071671e+000	5.014741e-002	2.812578e+000	2.999676e+000	1.073636e+000	6.816745e-002	-2.091114e-002
4.614690503100959e-001	1.071671e+000	5.014741e-002	2.812580e+000	2.999676e+000	1.073636e+000	6.782484e-002	-2.091090e-002
4.614691967051879e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999676e+000	1.073636e+000	6.725335e-002	-2.091078e-002
4.614693715902556e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073637e+000	6.633643e-002	-2.091073e-002
4.614696469827081e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073637e+000	6.468092e-002	-2.091070e-002
4.614699026052093e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073637e+000	6.308161e-002	-2.091070e-002
4.614703465476467e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073638e+000	6.037284e-002	-2.091071e-002
4.614708008959609e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073639e+000	5.780303e-002	-2.091073e-002
4.614713230118153e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073639e+000	5.517823e-002	-2.091075e-002
4.614723672435240e-001	1.071671e+000	5.014741e-002	2.812585e+000	2.999676e+000	1.073641e+000	5.045559e-002	-2.091064e-002
4.614728867172865e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999676e+000	1.073641e+000	4.841972e-002	-2.091081e-002
4.614733492124135e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999697e+000	1.073642e+000	4.675797e-002	-2.091085e-002
4.614733496985585e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999690e+000	1.073642e+000	4.675628e-002	-2.091078e-002
4.614733503501166e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999531e+000	1.073642e+000	4.675403e-002	-2.090987e-002
4.614733505840200e-001	1.071669e+000	5.014741e-002	2.812581e+000	2.999239e+000	1.073642e+000	4.675322e-002	-2.090830e-002
4.614733507395131e-001	1.071666e+000	5.014741e-002	2.812581e+000	2.998647e+000	1.073642e+000	4.675268e-002	-2.090558e-002
4.614733509242496e-001	1.071655e+000	5.014741e-002	2.812581e+000	2.997133e+000	1.073642e+000	4.675204e-002	-2.090066e-002
4.614733511635905e-001	1.071625e+000	5.014741e-002	2.812581e+000	2.994002e+000	1.073642e+000	4.675121e-002	-2.089504e-002
4.614733513717416e-001	1.071578e+000	5.014741e-002	2.812581e+000	2.990552e+000	1.073642e+000	4.675049e-002	-2.089280e-002
4.614733516227876e-001	1.071491e+000	5.014741e-002	2.812581e+000	2.986027e+000	1.073642e+000	4.674962e-002	-2.089225e-002
4.614733518524461e-001	1.071381e+000	5.014741e-002	2.812581e+000	2.981839e+000	1.073642e+000	4.674883e-002	-2.089218e-002
4.614733522008191e-001	1.071151e+000	5.014741e-002	2.812581e+000	2.975504e+000	1.073642e+000	4.674762e-002	-2.089217e-002
4.614733527899270e-001	1.070603e+000	5.014741e-002	2.812581e+000	2.964858e+000	1.073642e+000	4.674558e-002	-2.089210e-002
4.614733539250376e-001	1.069033e+000	5.014741e-002	2.812581e+000	2.944577e+000	1.073642e+000	4.674166e-002	-2.089198e-002
4.614733561952589e-001	1.064281e+000	5.014741e-002	2.812581e+000	2.904897e+000	1.073642e+000	4.673380e-002	-2.089174e-002
4.614733607357013e-001	1.050585e+000	5.014741e-002	2.812581e+000	2.828784e+000	1.073642e+000	4.671811e-002	-2.089125e-002
4.614733698165862e-001	1.015829e+000	5.014741e-002	2.812581e+000	2.686144e+000	1.073642e+000	4.668675e-002	-2.089024e-002
4.614733813823436e-001	9.674101e-001	5.014741e-002	2.812581e+000	2.521734e+000	1.073642e+000	4.664688e-002	-2.088901e-002
4.614734002484059e-001	8.884790e-001	5.014741e-002	2.812581e+000	2.277790e+000	1.073642e+000	4.658194e-002	-2.088714e-002
4.614734034879924e-001	8.759214e-001	5.014741e-002	2.812581e+000	2.240550e+000	1.073642e+000	4.657081e-002	-2.088702e-002
4.614734040279235e-001	8.738798e-001	5.014741e-002	2.812581e+000	2.234560e+000	1.073642e+000	4.656896e-002	-2.088709e-002
4.614734051077856e-001	8.698462e-001	5.014741e-002	2.812581e+000	2.222876e+000	1.073642e+000	4.656525e-002	-2.088758e-002
4.614734063697965e-001	8.651901e-001	5.014741e-002	2.812581e+000	2.209684e+000	1.073642e+000	4.656091e-002	-2.088839e-002
4.614734077807207e-001	8.600641e-001	5.014741e-002	2.812581e+000	2.195474e+000	1.073642e+000	4.655607e-002	-2.088901e-002
4.614734086100092e-001	8.569607e-001	5.014741e-002	2.812581e+000	2.174489e+000	1.073642e+000	4.655322e-002	-2.092585e-002
4.614734093181095e-001	8.534344e-001	5.014741e-002	2.812581e+000	2.104841e+000	1.073642e+000	4.655080e-002	-2.102315e-002
4.614734101822239e-001	8.462178e-001	5.014741e-002	2.812581e+000	1.924460e+000	1.073642e+000	4.654783e-002	-2.114570e-002
4.614734110390276e-001	8.341400e-001	5.014741e-002	2.812581e+000	1.681807e+000	1.073642e+000	4.654489e-002	-2.119033e-002
4.614734120462662e-001	8.128492e-001	5.014741e-002	2.812581e+000	1.373590e+000	1.073642e+000	4.654144e-002	-2.119446e-002
4.614734131299787e-001	7.806152e-001	5.014741e-002	2.812581e+000	1.040830e+000	1.073642e+000	4.653772e-002	-2.119602e-002
4.614734152974036e-001	6.990340e-001	5.014741e-002	2.812581e+000	3.771805e-001	1.073642e+000	4.653029e-002	-2.119480e-002
4.614734162077935e-001	6.591898e-001	5.014741e-002	2.812581e+000	1.149141e-001	1.073642e+000	4.652717e-002	-2.112248e-002
4.614734165984296e-001	6.404891e-001	5.014741e-002	2.812581e+000	2.913377e-002	1.073642e+000	4.652583e-002	-2.100286e-002
4.614734167390628e-001	6.336446e-001	5.014741e-002	2.812581e+000	1.259778e-002	1.073642e+000	4.652534e-002	-2.094929e-002
4.614734168281750e-001	6.293268e-001	5.014741e-002	2.812581e+000	7.928461e-003	1.073642e+000	4.652504e-002	-2.092684e-002
4.614734169061014e-001	6.255788e-001	5.014741e-002	2.812581e+000	5.543724e-003	1.073642e+000	4.652477e-002	-2.091403e-002
4.614734170003638e-001	6.210805e-001	5.014741e-002	2.812581e+000	3.784291e-003	1.073642e+000	4.652445e-002	-2.090392e-002
4.614734171003379e-001	6.163530e-001	5.014741e-002	2.812581e+000	2.699931e-003	1.073642e+000	4.652411e-002	-2.089744e-002
4.614734172187565e-001	6.108133e-001	5.014741e-002	2.812581e+000	2.019256e-003	1.073642e+000	4.652370e-002	-2.089336e-002
4.614734173493147e-001	6.047837e-001	5.014741e-002	2.812581e+000	1.639623e-003	1.073642e+000	4.652325e-002	-2.089126e-002
4.614734175164046e-001	5.971883e-001	5.014741e-002	2.812581e+000	1.393300e-003	1.073642e+000	4.652268e-002	-2.089019e-002
4.614734177277065e-001	5.877827e-001	5.014741e-002	2.812581e+000	1.213425e-003	1.073642e+000	4.652196e-002	-2.088964e-002
4.614734180478232e-001	5.739650e-001	5.014741e-002	2.812581e+000	1.036208e-003	1.073642e+000	4.652086e-002	-2.088922e-002
4.614734185651673e-001	5.527515e-001	5.014741e-002	2.812581e+000	8.488178e-004	1.073642e+000	4.651909e-002	-2.088874e-002
4.614734195688225e-001	5.147854e-001	5.014741e-002	2.812581e+000	6.304434e-004	1.073642e+000	4.651565e-002	-2.088803e-002
4.614734209700737e-001	4.678642e-001	5.014741e-002	2.812581e+000	4.601782e-004	1.073642e+000	4.651085e-002	-2.088725e-002
4.614734230017573e-001	4.111892e-001	5.014741e-002	2.812581e+000	3.333007e-004	1.073642e+000	4.650389e-002	-2.088637e-002
4.614734260900756e-001	3.453779e-001	5.014741e-002	2.812581e+000	2.381103e-004	1.073642e+000	4.649332e-002	-2.088537e-002
4.614734310576384e-001	2.651206e-001	5.014741e-002	2.812581e+000	1.563282e-004	1.073641e+000	4.647632e-002	-2.088417e-002
4.614734316533475e-001	2.577554e-001	5.014741e-002	2.812581e+000	1.495919e-004	1.073641e+000	4.647428e-002	-2.088387e-002
4.614734328447656e-001	2.458256e-001	5.014741e-002	2.812581e+000	1.374687e-004	1.073641e+000	4.647021e-002	-2.088251e-002
4.614734337383292e-001	2.378682e-001	5.014741e-002	2.812581e+000	1.291021e-004	1.073641e+000	4.646715e-002	-2.088072e-002
4.614734349297474e-001	2.284476e-001	5.014741e-002	2.812581e+000	1.257656e-004	1.073641e+000	4.646308e-002	-2.087997e-002
4.614734367556396e-001	2.158027e-001	5.014741e-002	2.812581e+000	1.245294e-004	1.073641e+000	4.645684e-002	-2.087974e-002
4.614734386383624e-001	2.051419e-001	5.014741e-002	2.812581e+000	1.236947e-004	1.073641e+000	4.645040e-002	-2.087960e-002
4.614734424038080e-001	1.897118e-001	5.014741e-002	2.812581e+000	1.224147e-004	1.073641e+000	4.643755e-002	-2.087937e-002
4.614734499346992e-001	1.697207e-001	5.014741e-002	2.812581e+000	1.207699e-004	1.073641e+000	4.641185e-002	-2.087908e-002
4.614734568017992e-001	1.594934e-001	5.014741e-002	2.812581e+000	1.199112e-004	1.073641e+000	4.638844e-002	-2.087894e-002
4.614734659865248e-001	1.528804e-001	5.014741e-002	2.812581e+000	1.193222e-004	1.073640e+000	4.635717e-002	-2.087884e-002
4.614734754633056e-001	1.494443e-001	5.014741e-002	2.812581e+000	1.189691e-004	1.073640e+000	4.632495e-002	-2.087879e-002
4.614734903930254e-001	1.466965e-001	5.014741e-002	2.812581e+000	1.185998e-004	1.073640e+000	4.627429e-002	-2.087875e-002
4.614735085188338e-001	1.445514e-001	5.014741e-002	2.812581e+000	1.182192e-004	1.073639e+000	4.621295e-002	-2.087871e-002
4.614735398816637e-001	1.412682e-001	5.014741e-002	2.812581e+000	1.175750e-004	1.073638e+000	4.610724e-002	-2.087864e-002
4.614735842942062e-001	1.354468e-001	5.014741e-002	2.812581e+000	1.166051e-004	1.073637e+000	4.595852e-002	-2.087854e-002
4.614736703170570e-001	1.206486e-001	5.014741e-002	2.812581e+000	1.145835e-004	1.073635e+000	4.567272e-002	-2.087834e-002
4.614737257591166e-001	1.086692e-001	5.014741e-002	2.812581e+000	1.131822e-004	1.073633e+000	4.549022e-002	-2.087819e-002
4.614737953150391e-001	9.093154e-002	5.014741e-002	2.812581e+000	1.113022e-004	1.073631e+000	4.526340e-002	-2.087799e-002
4.614738459168084e-001	7.645046e-002	5.014741e-002	2.812581e+000	1.098454e-004	1.073629e+000	4.509982e-002	-2.087784e-002
4.614739137421740e-001	5.481303e-002	5.014741e-002	2.812581e+000	1.077503e-004	1.073628e+000	4.488289e-002	-2.087762e-002
4.614740269111286e-001	1.608141e-002	5.014741e-002	2.812581e+000	1.040803e-004	1.073624e+000	4.452518e-002	-2.087723e-002
4.614741312240854e-001	-2.024779e-002	5.014741e-002	2.812581e+000	1.006682e-004	1.073621e+000	4.420003e-002	-2.087686e-002
4.614742456699161e-001	-5.854283e-002	5.014741e-002	2.812581e+000	9.706146e-005	1.073618e+000	4.384906e-002	-2.087648e-002
4.614743856634481e-001	-1.001370e-001	5.014741e-002	2.812581e+000	9.306928e-005	1.073614e+000	4.342835e-002	-2.087605e-002
4.614746227208136e-001	-1.556117e-001	5.014741e-002	2.812581e+000	8.748753e-005	1.073607e+000	4.273565e-002	-2.087545e-002
4.614749746459907e-001	-2.099523e-001	5.014741e-002	2.812581e+000	8.140301e-005	1.073597e+000	4.174431e-002	-2.087481e-002
4.614753709211574e-001	-2.397607e-001	5.014741e-002	2.812580e+000	7.702970e-005	1.073586e+000	4.067748e-002	-2.087435e-002
4.614758072173182e-001	-2.464531e-001	5.014741e-002	2.812580e+000	7.430703e-005	1.073573e+000	3.956003e-002	-2.087408e-002
4.614762233794047e-001	-2.382073e-001	5.014741e-002	2.812580e+000	7.292994e-005	1.073561e+000	3.854909e-002	-2.087396e-002
4.614767320810499e-001	-2.193159e-001	5.014741e-002	2.812580e+000	7.206255e-005	1.073547e+000	3.738124e-002	-2.087389e-002
4.614773140494645e-001	-1.942729e-001	5.014741e-002	2.812580e+000	7.152779e-005	1.073530e+000	3.612776e-002	-2.087387e-002
4.614781043337596e-001	-1.604752e-001	5.014741e-002	2.812580e+000	7.111141e-005	1.073508e+000	3.455099e-002	-2.087387e-002
4.614791051553824e-001	-1.221237e-001	5.014741e-002	2.812580e+000	7.076207e-005	1.073479e+000	3.273859e-002	-2.087387e-002
4.614806290203883e-001	-7.349934e-002	5.014741e-002	2.812580e+000	7.036843e-005	1.073435e+000	3.027983e-002	-2.087389e-002
4.614821882331227e-001	-3.394685e-002	5.014741e-002	2.812579e+000	7.005453e-005	1.073391e+000	2.805343e-002	-2.087391e-002
4.614835128627042e-001	-8.012529e-003	5.014741e-002	2.812579e+000	6.984831e-005	1.073353e+000	2.638078e-002	-2.087392e-002
4.614847919643063e-001	1.136883e-002	5.014741e-002	2.812579e+000	6.969352e-005	1.073316e+000	2.493533e-002	-2.087393e-002
4.614860737729085e-001	2.646909e-002	5.014741e-002	2.812579e+000	6.957234e-005	1.073280e+000	2.362708e-002	-2.087394e-002
4.614875066662272e-001	3.925166e-002	5.014741e-002	2.812579e+000	6.946908e-005	1.073238e+000	2.231245e-002	-2.087395e-002
4.614894208369767e-001	5.161590e-002	5.014741e-002	2.812579e+000	6.936820e-005	1.073184e+000	2.075074e-002	-2.087396e-002
4.614916529177325e-001	6.137431e-002	5.014741e-002	2.812579e+000	6.928723e-005	1.073120e+000	1.915897e-002	-2.087398e-002
4.614943848931861e-001	6.877589e-002	5.014741e-002	2.812579e+000	6.922388e-005	1.073042e+000	1.748969e-002	-2.087399e-002
4.614975141485567e-001	7.357460e-002	5.014741e-002	2.812578e+000	6.918031e-005	1.072952e+000	1.588341e-002	-2.087400e-002
4.615013957490973e-001	7.656673e-002	5.014741e-002	2.812578e+000	6.914960e-005	1.072841e+000	1.424967e-002	-2.087402e-002
4.615060837799637e-001	7.814402e-002	5.014741e-002	2.812578e+000	6.912855e-005	1.072707e+000	1.268182e-002	-2.087403e-002
4.615122636097200e-001	7.887378e-002	5.014741e-002	2.812578e+000	6.911144e-005	1.072530e+000	1.111492e-002	-2.087405e-002
4.615204889961371e-001	7.912809e-002	5.014741e-002	2.812578e+000	6.909432e-005	1.072295e+000	9.636461e-003	-2.087406e-002
4.615322134208693e-001	7.918546e-002	5.014741e-002	2.812578e+000	6.907233e-005	1.071960e+000	8.241524e-003	-2.087407e-002
4.615438794345815e-001	7.918929e-002	5.014741e-002	2.812578e+000	6.905088e-005	1.071626e+000	7.385637e-003	-2.087408e-002
4.615583842101998e-001	7.918894e-002	5.014741e-002	2.812578e+000	6.902425e-005	1.071212e+000	6.779597e-003	-2.087408e-002
4.615741107989653e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.899540e-005	1.070763e+000	6.423986e-003	-2.087409e-002
4.615949326292199e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.895720e-005	1.070168e+000	6.197931e-003	-2.087409e-002
4.616190457357751e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.891300e-005	1.069481e+000	6.087481e-003	-2.087409e-002
4.616525183855234e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.885170e-005	1.068527e+000	6.037232e-003	-2.087409e-002
4.616959543879362e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.877224e-005	1.067290e+000	6.021218e-003	-2.087409e-002
4.617659426951340e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.864443e-005	1.065301e+000	6.017968e-003	-2.087409e-002
4.652237120098874e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.272082e-005	9.731133e-001	6.017883e-003	-2.087409e-002
4.686814813246408e-001	7.918897e-002	5.014741e-002	2.812578e+000	5.722182e-005	8.875336e-001	6.017818e-003	-2.087409e-002
4.721392506393943e-001	7.918897e-002	5.014741e-002	2.812578e+000	5.214742e-005	8.085619e-001	6.017772e-003	-2.087409e-002
4.755970199541477e-001	7.918897e-002	5.014741e-002	2.812578e+000	4.749762e-005	7.361981e-001	6.017745e-003	-2.087409e-002
4.790547892689011e-001	7.918897e-002	5.014741e-002	2.812578e+000	4.327243e-005	6.704423e-001	6.017737e-003	-2.087409e-002
4.825125585836546e-001	7.918897e-002	5.014741e-002	2.812578e+000	3.947184e-005	6.112944e-001	6.017749e-003	-2.087409e-002
4.859703278984079e-001	7.918897e-002	5.014741e-002	2.812578e+000	3.609585e-005	5.587546e-001	6.017780e-003	-2.087409e-002
4.893185421841222e-001	7.918897e-002	5.014741e-002	2.812578e+000	3.307804e-005	5.117888e-001	6.017780e-003	-2.087409e-002
4.926667564698365e-001	7.918897e-002	5.014741e-002	2.812578e+000	3.027160e-005	4.681126e-001	6.017780e-003	-2.087409e-002
4.960149707555508e-001	7.918897e-002	5.014741e-002	2.812578e+000	2.767653e-005	4.277258e-001	6.017780e-003	-2.087409e-002
4.993631850412651e-001	7.918897e-002	5.014741e-002	2.812578e+000	2.529282e-005	3.906285e-001	6.017780e-003	-2.087409e-002
5.027113993269794e-001	7.918897e-002	5.014741e-002	2.812578e+000	2.312048e-005	3.568207e-001	6.017780e-003	-2.087409e-002
5.060596136126937e-001	7.918897e-002	5.014741e-002	2.812578e+000	2.115951e-005	3.263023e-001	6.017780e-003	-2.087409e-002
5.094078278984080e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.940990e-005	2.990735e-001	6.017780e-003	-2.087409e-002
5.110819350412651e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.857457e-005	2.860733e-001	6.017780e-003	-2.087409e-002
5.127560421841223e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.777208e-005	2.735843e-001	6.017780e-003	-2.087409e-002
5.144301493269794e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.700243e-005	2.616062e-001	6.017780e-003	-2.087409e-002
5.161042564698366e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.626561e-005	2.501392e-001	6.017780e-003	-2.087409e-002
5.177783636126937e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.556163e-005	2.391832e-001	6.017780e-003	-2.087409e-002
5.194524707555509e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.489049e-005	2.287383e-001	6.017780e-003	-2.087409e-002
5.211265778984080e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.425218e-005	2.188044e-001	6.017780e-003	-2.087409e-002
5.221031403984080e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.389077e-005	2.131798e-001	6.017780e-003	-2.087409e-002
